nu,[0]CH4-HITRAN:X=0.0001-T=300K-P=0.13157894736842105atm-L=100cm
2684.6,0.00001936710290720817
2684.61,0.00001479034720666621
2684.62,0.000013005908073514442
2684.63,0.00001002424642704527
2684.64,0.000013404334529563199
2684.65,0.00003340506008698122
2684.66,0.00003267440276758936
2684.67,0.000012174337224557409
2684.68,0.000007272632952433789
2684.69,0.000006626495653486201
2684.7,0.000007307343032370501
2684.71,0.000009729528595252731
2684.72,0.00001599541556726805
2684.73,0.00003442880147088665
2684.74,0.00009967393641192458
2684.75,0.000156313156737098
2684.76,0.00006463448177424737
2684.77,0.000024077801542151323
2684.78,0.000012110328188205674
2684.79,0.000007354945685560671
2684.8,0.000005015277674369241
2684.81,0.0000036997090426268005
2684.82,0.0000028932430998713744
2684.83,0.0000023736073533690755
2684.84,0.0000020418472582856663
2684.85,0.00000188941716476628
2684.86,0.0000022033880121112994
2684.87,0.000002993174262902342
2684.88,0.00000184691145567604
2684.89,0.0000013913062114359339
2684.9,0.000001339108565357368
2684.91,0.0000013478944359794402
2684.92,0.0000013431664506094952
2684.93,0.0000019496246696320856
2684.94,0.0000025699075579432677
2684.95,0.0000017047461551479508
2684.96,0.000001959195129220901
2684.97,0.000004064562344737642
2684.98,0.000004968223564801937
2684.99,0.000002409134359842982
2685,0.0000019099120561814525
2685.01,0.0000019694255144271407
2685.02,0.0000022627200926242184
2685.03,0.0000028451418407735827
2685.04,0.000004284923292910682
2685.05,0.00000745802493065191
2685.06,0.000007818366410967277
2685.07,0.000011969644900350185
2685.08,0.00001550723526695111
2685.09,0.00002446350310111239
2685.1,0.00006269713265448803
2685.11,0.0001472973216136932
2685.12,0.00009173683287572531
2685.13,0.00003385158383556058
2685.14,0.000020550969712856754
2685.15,0.000028874863046790363
2685.16,0.00006097345276834308
2685.17,0.000030417186065066366
2685.18,0.000011958693191567105
2685.19,0.0000076264808991531935
2685.2,0.0000059576850999777
2685.21,0.0000070480339454455485
2685.22,0.00000480498031876247
2685.23,0.000004907061465290626
2685.24,0.000007585959538204528
2685.25,0.000018462175881219274
2685.26,0.00004908431022096384
2685.27,0.000032227993547577376
2685.28,0.000010931806438404984
2685.29,0.000005286943484380019
2685.3,0.0000031518569043177595
2685.31,0.0000023974753386075204
2685.32,0.0000023451227497673204
2685.33,0.00000343068971527242
2685.34,0.000002861380311044942
2685.35,0.000002173411806496792
2685.36,0.000004210427949665409
2685.37,0.0000027068782982532155
2685.38,0.0000011328062018691241
2685.39,7.987354672332225e-7
2685.4,6.957674468963201e-7
2685.41,6.697460366448347e-7
2685.42,7.499703662621175e-7
2685.43,0.0000013137544432315287
2685.44,0.000002122893488138258
2685.45,0.0000011520793631943148
2685.46,6.011661269460274e-7
2685.47,4.7027216076828095e-7
2685.48,4.417173073663091e-7
2685.49,4.942489446766706e-7
2685.5,8.343287680706651e-7
2685.51,0.0000020528867795361522
2685.52,0.000001212353556367198
2685.53,5.177340460996835e-7
2685.54,4.140169206314718e-7
2685.55,3.6206730584677124e-7
2685.56,2.840790407848143e-7
2685.57,2.602004225319258e-7
2685.58,2.503685629157698e-7
2685.59,2.48923491714247e-7
2685.6,2.596952605993315e-7
2685.61,3.00274011218425e-7
2685.62,3.9691724457300836e-7
2685.63,8.463644281059251e-7
2685.64,0.0000017519975159274502
2685.65,7.77336456792924e-7
2685.66,5.050855980037392e-7
2685.67,5.850732902190945e-7
2685.68,3.476390265958451e-7
2685.69,2.4111036476406074e-7
2685.7,2.1212122943052017e-7
2685.71,2.0308702428062144e-7
2685.72,2.0656058554239384e-7
2685.73,2.1452404644441884e-7
2685.74,2.2659329126763406e-7
2685.75,2.5044146095497683e-7
2685.76,3.2546889939436297e-7
2685.77,5.916245911339419e-7
2685.78,0.0000015533586694520762
2685.79,0.0000013997751570311682
2685.8,5.718705074862356e-7
2685.81,4.1740534069684444e-7
2685.82,5.546788865569406e-7
2685.83,0.000001265950803586968
2685.84,0.0000017445597136507429
2685.85,6.391748144008126e-7
2685.86,4.488719429942816e-7
2685.87,4.0634983063226907e-7
2685.88,4.879134830742873e-7
2685.89,6.767509229245502e-7
2685.9,0.0000013133875470135701
2685.91,0.00000453348344220016
2685.92,0.000010330639694914218
2685.93,0.000003552323466478653
2685.94,0.000001933892118907799
2685.95,0.0000034934338362353483
2685.96,0.00000107966622195369
2685.97,5.913723767352721e-7
2685.98,8.93579696798398e-7
2685.99,8.335853486796979e-7
2686,0.000001025526505877271
2686.01,7.338865312778843e-7
2686.02,8.199867653903917e-7
2686.03,0.0000011488988825423273
2686.04,7.109978775343756e-7
2686.05,7.214374156957129e-7
2686.06,0.0000012344064048040356
2686.07,6.136900867620621e-7
2686.08,6.543469215697765e-7
2686.09,0.0000014239221763122363
2686.1,8.904702600921463e-7
2686.11,4.500419387319691e-7
2686.12,2.642529254842176e-7
2686.13,3.04061788455748e-7
2686.14,3.536199629963109e-7
2686.15,1.9839698964439147e-7
2686.16,1.548239238983498e-7
2686.17,1.4157664876778387e-7
2686.18,1.3986470438487576e-7
2686.19,1.57346529194835e-7
2686.2,1.9470987574934024e-7
2686.21,1.8349824777923764e-7
2686.22,2.295758076267731e-7
2686.23,3.677010544827946e-7
2686.24,9.632695514389654e-7
2686.25,0.0000019935063730433784
2686.26,8.02486153999632e-7
2686.27,3.5460440298582945e-7
2686.28,3.81765924470705e-7
2686.29,6.300248883283675e-7
2686.3,3.0567804607663046e-7
2686.31,1.8223583048860567e-7
2686.32,1.587096992095164e-7
2686.33,1.3702096163847055e-7
2686.34,1.2992512910239137e-7
2686.35,1.302926393946666e-7
2686.36,1.3592358263425548e-7
2686.37,1.499624453815966e-7
2686.38,1.8766168692372877e-7
2686.39,3.2751259805023e-7
2686.4,6.887454006424639e-7
2686.41,7.484113256410072e-7
2686.42,3.920508097299773e-7
2686.43,3.55570674281081e-7
2686.44,2.445843856793318e-7
2686.45,2.5041619815679185e-7
2686.46,2.975551407207673e-7
2686.47,3.930033477082227e-7
2686.48,6.152716674899621e-7
2686.49,0.0000011087697165501074
2686.5,0.000002644887797064703
2686.51,0.000006840798483823353
2686.52,0.000005164759750892711
2686.53,0.0000018698217231910637
2686.54,9.022397207229457e-7
2686.55,6.703142034283379e-7
2686.56,7.43573783884399e-7
2686.57,7.499556199357784e-7
2686.58,8.666445743854876e-7
2686.59,0.0000014574302651509644
2686.6,0.0000037148887012550935
2686.61,0.000011096079254483706
2686.62,0.000008184997043261875
2686.63,0.0000032071114007837346
2686.64,0.0000032758928834264857
2686.65,0.0000017887543343084994
2686.66,9.033640024065117e-7
2686.67,5.304818041909078e-7
2686.68,4.0557457767768383e-7
2686.69,4.432893727625921e-7
2686.7,4.920065070010968e-7
2686.71,3.7201046190883473e-7
2686.72,3.9554990356814553e-7
2686.73,7.047313474667849e-7
2686.74,0.0000019065152393110832
2686.75,0.000003750198509233172
2686.76,0.0000010953346686579516
2686.77,4.224928713429321e-7
2686.78,2.9845313833152645e-7
2686.79,3.7045967550004647e-7
2686.8,3.9801633305265914e-7
2686.81,2.3646516143196824e-7
2686.82,1.9034035394082422e-7
2686.83,1.6681932916476512e-7
2686.84,1.6761019966620423e-7
2686.85,1.8804341531106119e-7
2686.86,2.442235256936171e-7
2686.87,3.0974964261266735e-7
2686.88,5.055351656142309e-7
2686.89,0.0000017367837121506465
2686.9,0.0000031511942608432187
2686.91,9.854650256524695e-7
2686.92,8.083883736925109e-7
2686.93,6.400031618772052e-7
2686.94,3.3006967732885634e-7
2686.95,2.1578021777075e-7
2686.96,1.8165982991426043e-7
2686.97,1.6989665940723513e-7
2686.98,1.6736975573890936e-7
2686.99,1.7069340932018307e-7
2687,1.8010086778377248e-7
2687.01,2.021633137630073e-7
2687.02,2.393221185608132e-7
2687.03,2.860877397872727e-7
2687.04,2.8780636352414496e-7
2687.05,3.82298257851612e-7
2687.06,5.466552444954022e-7
2687.07,4.611958932446628e-7
2687.08,5.920065362801188e-7
2687.09,0.00000107730383134294
2687.1,9.984243046120236e-7
2687.11,0.0000011074205438359072
2687.12,0.0000012363428133427651
2687.13,0.0000023450340621685766
2687.14,0.000005213723742486997
2687.15,0.000005081241680784218
2687.16,0.00001159168773832648
2687.17,0.000023450794988805577
2687.18,0.000020285671783349312
2687.19,0.000017530522684346095
2687.2,0.00001327409536888528
2687.21,0.00000590103128770331
2687.22,0.000005406583472160139
2687.23,0.000007430347286384963
2687.24,0.000004813496215515656
2687.25,0.0000017456742934702527
2687.26,9.534929615241405e-7
2687.27,6.594854264585223e-7
2687.28,5.289056008541512e-7
2687.29,4.873407763571909e-7
2687.3,4.86128698217791e-7
2687.31,6.350867043880017e-7
2687.32,8.211582364947815e-7
2687.33,5.00232139593651e-7
2687.34,5.32384564818632e-7
2687.35,0.0000011093551278082423
2687.36,5.383331333102512e-7
2687.37,2.795989140293284e-7
2687.38,2.843863065295114e-7
2687.39,3.2053390494154594e-7
2687.4,4.325880192689602e-7
2687.41,4.888347984374831e-7
2687.42,2.446936823888854e-7
2687.43,1.980142639395663e-7
2687.44,2.402084138106772e-7
2687.45,5.919996280242807e-7
2687.46,0.0000011345820051661395
2687.47,3.9087850135365265e-7
2687.48,2.6213084874426094e-7
2687.49,2.210208353005971e-7
2687.5,1.8785938970391508e-7
2687.51,1.4229619096248853e-7
2687.52,1.2179225126235127e-7
2687.53,1.2851797430550482e-7
2687.54,2.2988014824944781e-7
2687.55,2.1528209500915347e-7
2687.56,1.163016787226799e-7
2687.57,9.78032609432279e-8
2687.58,9.304784875837899e-8
2687.59,9.657529953567498e-8
2687.6,1.0820464299335306e-7
2687.61,9.59238639008225e-8
2687.62,9.024526911075066e-8
2687.63,9.240215941868622e-8
2687.64,1.0267331845571397e-7
2687.65,1.3695284977964627e-7
2687.66,1.9100927598622765e-7
2687.67,2.1204888739391525e-7
2687.68,5.505404286917608e-7
2687.69,2.8866497206719955e-7
2687.7,2.036111039447215e-7
2687.71,2.0744656468266072e-7
2687.72,1.5049794144293547e-7
2687.73,1.7161506367533363e-7
2687.74,2.698494566629042e-7
2687.75,1.9721674728467845e-7
2687.76,1.708007187221071e-7
2687.77,1.9807935277567703e-7
2687.78,2.7537012964341645e-7
2687.79,5.147716460216472e-7
2687.8,0.0000017644801041887224
2687.81,0.0000030877874231079426
2687.82,0.0000017755778857637445
2687.83,0.000003631918699693665
2687.84,0.0000019994766728937207
2687.85,6.607634953980068e-7
2687.86,4.711813899996379e-7
2687.87,5.904558843113182e-7
2687.88,3.4132289679913896e-7
2687.89,2.586046399449064e-7
2687.9,2.1699156916338383e-7
2687.91,2.415382915614097e-7
2687.92,5.141403764377986e-7
2687.93,0.0000015823182585080055
2687.94,8.532233326058246e-7
2687.95,4.3015986487646027e-7
2687.96,5.132096398048888e-7
2687.97,2.524632158938885e-7
2687.98,2.6296063808841844e-7
2687.99,3.304503658242991e-7
2688,1.9730173254250929e-7
2688.01,1.8893271267012514e-7
2688.02,2.947078493631209e-7
2688.03,2.845070469815196e-7
2688.04,2.1541776085028694e-7
2688.05,1.936778949368597e-7
2688.06,2.295450132526476e-7
2688.07,3.8021313009666225e-7
2688.08,0.0000010777974398071337
2688.09,0.0000016432577049135677
2688.1,5.968767933751307e-7
2688.11,3.023654830670617e-7
2688.12,2.3970501525583475e-7
2688.13,2.344798429433888e-7
2688.14,2.6552009985224606e-7
2688.15,3.8025208439571666e-7
2688.16,5.741619058713287e-7
2688.17,0.000001043842116760131
2688.18,9.497804817758762e-7
2688.19,7.959519031882848e-7
2688.2,0.0000013109675188798605
2688.21,0.0000028413727339107575
2688.22,0.000006901425702421459
2688.23,0.000005003504577293381
2688.24,0.000002002739488334902
2688.25,0.0000018150391765672207
2688.26,0.0000037134201697222325
2688.27,0.000006183418943793695
2688.28,0.00000256337528788346
2688.29,0.0000016347527071455265
2688.3,8.083683431435306e-7
2688.31,5.062160670719524e-7
2688.32,3.8462579957087663e-7
2688.33,3.208550716933735e-7
2688.34,2.8491748755777445e-7
2688.35,2.7095145167858456e-7
2688.36,2.626536308102927e-7
2688.37,2.6732724876461227e-7
2688.38,2.836906696725369e-7
2688.39,3.1108204132906515e-7
2688.4,3.663404939854425e-7
2688.41,5.492419653070294e-7
2688.42,9.060106720196389e-7
2688.43,6.848980820897436e-7
2688.44,7.449992996516677e-7
2688.45,0.000001510041574916721
2688.46,0.000003161885058418849
2688.47,0.0000016199806166469927
2688.48,0.0000024567035643539813
2688.49,0.000007736117891018894
2688.5,0.000006963510312505657
2688.51,0.0000052153141232804055
2688.52,0.000012349934962931003
2688.53,0.00003709272830068343
2688.54,0.00002330851125839713
2688.55,0.000007300969427580127
2688.56,0.000003221107467998621
2688.57,0.0000018595073985485617
2688.58,0.0000013248277321379122
2688.59,0.0000011154882933895417
2688.6,0.0000011491583941418505
2688.61,0.000001722932973393537
2688.62,0.000002439124750772299
2688.63,0.0000014837608477289411
2688.64,0.000001435998657632106
2688.65,0.000002455013221666935
2688.66,0.000003047673859592345
2688.67,0.000002451550099375199
2688.68,0.000003704988620852732
2688.69,0.000008826579955125809
2688.7,0.000012308783541997875
2688.71,0.000012148111272288006
2688.72,0.000030180123172648807
2688.73,0.00004051908150102638
2688.74,0.000015408281477195615
2688.75,0.000009863081466934802
2688.76,0.000015176983867956092
2688.77,0.000013399061086152097
2688.78,0.0000050500920445498655
2688.79,0.0000026565725624400953
2688.8,0.000002364895829876888
2688.81,0.0000023263242017724586
2688.82,0.000002292322443779512
2688.83,0.0000032743521466159986
2688.84,0.000008354712582190718
2688.85,0.00000954101234312809
2688.86,0.000007481318197210189
2688.87,0.000003060969338173744
2688.88,0.000001354085311051411
2688.89,8.92125519387174e-7
2688.9,7.597097190550079e-7
2688.91,6.767321861219728e-7
2688.92,5.706699611375167e-7
2688.93,5.63320409444232e-7
2688.94,6.299839629283837e-7
2688.95,8.094838854829239e-7
2688.96,0.0000013857034147569345
2688.97,0.000004009146238814989
2688.98,0.000009022196456935624
2688.99,0.0000037120511005549278
2689,0.0000017361808996364648
2689.01,0.000001948641377044411
2689.02,0.0000013092190726440521
2689.03,7.199658643091262e-7
2689.04,5.512906560967141e-7
2689.05,5.03907078127017e-7
2689.06,5.086032229793555e-7
2689.07,5.82341605744693e-7
2689.08,7.143154632178477e-7
2689.09,7.129247603384316e-7
2689.1,7.449947360765252e-7
2689.11,9.452814150569528e-7
2689.12,0.0000015546537778201734
2689.13,0.0000015365997112068763
2689.14,0.0000016266009744420972
2689.15,0.0000023912903894559448
2689.16,0.00000473119004808313
2689.17,0.000010093450175884505
2689.18,0.000020727005795420716
2689.19,0.000038469323081965275
2689.2,0.000016749679702975715
2689.21,0.000006718592514966456
2689.22,0.000005177076654796659
2689.23,0.0000054910928191919505
2689.24,0.000005621369967576922
2689.25,0.00001042605100454344
2689.26,0.0000296526624805289
2689.27,0.000045852485352291093
2689.28,0.000017881622512962196
2689.29,0.00000656635553901641
2689.3,0.000003639006346839181
2689.31,0.0000026656973841956155
2689.32,0.000002345439071589623
2689.33,0.000003005057136143184
2689.34,0.000007194652735064637
2689.35,0.000011651511135358276
2689.36,0.000004616843549152129
2689.37,0.000002153506959295239
2689.38,0.0000017467526336607994
2689.39,0.0000030436883454142535
2689.4,0.0000063755250900706616
2689.41,0.0000024264584065152168
2689.42,0.0000010851747198010512
2689.43,8.098598432746902e-7
2689.44,9.815224864767795e-7
2689.45,0.000001675760856177525
2689.46,0.000001008315957042096
2689.47,7.448788958749537e-7
2689.48,6.947286584515976e-7
2689.49,7.811163676805322e-7
2689.5,9.988284194241862e-7
2689.51,0.0000014279484539249037
2689.52,0.0000025310835971309503
2689.53,0.000005306557720478762
2689.54,0.00000826373918119159
2689.55,0.0000248517526024013
2689.56,0.000022070463679458934
2689.57,0.000006522560639023239
2689.58,0.000003292259945370265
2689.59,0.000002787566815189753
2689.6,0.000003930245896317445
2689.61,0.000010609572924320693
2689.62,0.000028035448845880346
2689.63,0.000012925680708393
2689.64,0.000003926534870463062
